"outbreak_ID","country","epi_unit","season","scan_cluster","unit_size","dead_new","zero"
2355,34,"Farm","Autumn","0.High income",3650,0,1
5915,6,"Farm","Spring","0.High income",10057,3410,0
2448,26,"Farm","Autumn","0.Lower middle income",3920,0,1
699,11,"Farm","Spring","1.High income",2899,197,0
4318,11,"Farm","Spring","0.High income",117000,48,0
6024,11,"Backyard","Spring","0.High income",64,41,0
5240,7,"Farm","Spring","0.High income",105392,10,0
2567,13,"Farm","Spring","0.High income",4500,20,0
2042,33,"Farm","Autumn","0.High income",72000,1000,0
4754,12,"Farm","Spring","0.High income",126,104,0
544,17,"Farm","Winter","1.High income",4060,18,0
5993,33,"Farm","Winter","1.High income",14091,1110,0
4200,11,"Farm","Winter","0.High income",193000,1000,0
1329,15,"Farm","Spring","1.Lower middle income",30900,200,0
5032,33,"Farm","Autumn","1.High income",18299,0,1
2719,11,"Farm","Winter","0.High income",7458,8,0
2791,27,"Farm","Winter","0.High income",2344,150,0
2208,11,"Farm","Spring","0.High income",3500,130,0
1798,13,"Farm","Spring","0.High income",13770,1000,0
2917,11,"Farm","Spring","0.High income",8889,442,0
1905,17,"Farm","Winter","1.High income",6800,200,0
6082,11,"Backyard","Spring","1.High income",58,20,0
419,26,"Farm","Spring","0.Lower middle income",16100,726,0
1891,11,"Farm","Winter","0.High income",3707,0,1
5808,11,"Farm","Winter","0.High income",8400,3360,0
1546,12,"Farm","Spring","0.High income",6300,600,0
5205,20,"Farm","Winter","0.High income",11142,396,0
5923,35,"Farm","Spring","0.Lower middle income",16585,1,0
4017,34,"Farm","Autumn","0.High income",43465,64,0
5548,27,"Farm","Winter","0.High income",664,272,0
5190,30,"Farm","Spring","0.Upper middle income",7667,0,1
198,11,"Farm","Winter","0.High income",169413,4119,0
5444,13,"Backyard","Spring","0.High income",230,23,0
5061,30,"Backyard","Spring","1.Upper middle income",79,79,0
4758,12,"Farm","Spring","0.High income",1980,500,0
410,11,"Farm","Spring","0.High income",279,205,0
1676,27,"Farm","Spring","0.High income",9600,200,0
5344,23,"Farm","Summer","0.High income",2232,50,0
4115,24,"Farm","Summer","0.Lower middle income",45000,236,0
4154,11,"Farm","Spring","0.High income",52900,188,0
3126,11,"Farm","Winter","0.High income",1560,123,0
572,13,"Farm","Winter","0.High income",3050,14,0
3421,26,"Farm","Summer","0.Lower middle income",14027,1002,0
1733,3,"Farm","Spring","0.Lower middle income",4200,100,0
959,13,"Farm","Spring","0.High income",20000,500,0
467,5,"Farm","Autumn","0.High income",19000,1740,0
2384,11,"Farm","Winter","0.High income",32500,0,1
6017,11,"Backyard","Spring","1.High income",130,120,0
2175,14,"Farm","Winter","0.Lower middle income",4000,0,1
5012,33,"Farm","Autumn","0.High income",37165,1020,0
4903,11,"Backyard","Winter","0.High income",2500,1170,0
5483,33,"Farm","Winter","1.High income",7000,2524,0
5787,24,"Farm","Winter","0.Lower middle income",31000,702,0
2630,11,"Backyard","Winter","0.High income",232,4,0
4785,11,"Farm","Autumn","1.High income",5000,230,0
5856,11,"Farm","Winter","0.High income",7300,337,0
136,34,"Farm","Winter","1.High income",33000,2500,0
540,35,"Farm","Summer","0.Lower middle income",3100,0,1
4498,13,"Farm","Autumn","1.High income",88422,20,0
355,7,"Farm","Winter","0.High income",2060,0,1
4381,11,"Farm","Winter","0.High income",33503,28,0
4889,17,"Backyard","Autumn","0.High income",31,31,0
279,11,"Farm","Winter","0.High income",17673,1847,0
5105,24,"Backyard","Winter","0.Lower middle income",110,20,0
3021,27,"Farm","Spring","0.High income",9360,228,0
1333,13,"Farm","Spring","0.High income",4000,0,1
4322,11,"Farm","Spring","1.High income",96000,15,0
5276,11,"Farm","Spring","1.High income",33684,200,0
8,27,"Farm","Summer","0.High income",10000,3000,0
5978,11,"Farm","Spring","1.High income",34000,763,0
5280,11,"Farm","Spring","1.High income",55472,165,0
5897,13,"Farm","Spring","0.High income",72000,947,0
1147,11,"Farm","Winter","0.High income",3800,30,0
4129,27,"Farm","Spring","0.High income",110900,47,0
4834,11,"Farm","Spring","1.High income",3700,915,0
2907,12,"Farm","Autumn","0.High income",7915,155,0
2485,12,"Farm","Winter","0.High income",21000,80,0
1934,24,"Farm","Spring","1.Lower middle income",1010,0,1
2790,12,"Farm","Spring","1.High income",78,25,0
4885,11,"Backyard","Winter","0.High income",265,265,0
5269,20,"Farm","Winter","0.High income",3007,0,1
3888,5,"Farm","Spring","1.High income",12767,12767,0
639,33,"Farm","Autumn","0.High income",5280,124,0
1025,11,"Farm","Winter","0.High income",5000,0,1
3896,13,"Farm","Winter","0.High income",128901,340,0
1431,5,"Farm","Autumn","0.High income",1500,10,0
2542,17,"Farm","Autumn","1.High income",6350,0,1
3762,13,"Farm","Winter","0.High income",20000,35,0
1801,17,"Farm","Winter","0.High income",8600,600,0
5891,2,"Farm","Autumn","0.High income",8243,258,0
2748,11,"Farm","Winter","0.High income",30343,60,0
2867,29,"Farm","Autumn","1.Upper middle income",14785,9,0
1189,11,"Farm","Spring","0.High income",130,15,0
24,11,"Farm","Spring","1.High income",60000,50,0
4770,13,"Farm","Spring","0.High income",5210,481,0
4319,11,"Farm","Winter","0.High income",51000,1489,0
6185,11,"Backyard","Spring","1.High income",524,166,0
4312,27,"Farm","Winter","0.High income",9300,0,1
2050,11,"Farm","Spring","0.High income",9489,1500,0
5587,11,"Farm","Winter","0.High income",6000,600,0
1021,11,"Farm","Spring","1.High income",15500,100,0
2311,21,"Farm","Autumn","1.Upper middle income",9000,100,0
441,11,"Backyard","Spring","1.High income",9,2,0
547,13,"Farm","Spring","0.High income",6000,100,0
4047,13,"Farm","Spring","0.High income",98000,10,0
3791,7,"Backyard","Summer","0.High income",15,5,0
3279,11,"Farm","Spring","0.High income",3540,85,0
4288,7,"Farm","Winter","0.High income",37400,0,1
1048,33,"Farm","Winter","1.High income",2066,0,1
1411,24,"Farm","Spring","1.Lower middle income",4500,40,0
6224,11,"Backyard","Autumn","0.High income",1020,480,0
4886,11,"Backyard","Spring","0.High income",126,126,0
4743,34,"Farm","Spring","0.High income",950,85,0
5307,20,"Farm","Winter","0.High income",9225,30,0
2566,13,"Farm","Spring","0.High income",5900,15,0
3343,24,"Farm","Winter","1.Lower middle income",4000,0,1
389,17,"Farm","Winter","1.High income",17329,0,1
3237,13,"Farm","Spring","0.High income",5040,107,0
2944,11,"Farm","Spring","1.High income",1400,14,0
206,13,"Farm","Spring","0.High income",3770,1,0
723,11,"Farm","Spring","1.High income",798,40,0
3272,12,"Farm","Autumn","1.High income",3630,73,0
954,34,"Farm","Spring","0.High income",3500,0,1
4327,11,"Farm","Winter","1.High income",135000,650,0
3233,33,"Farm","Summer","0.High income",2441,720,0
2499,33,"Farm","Summer","0.High income",30000,5,0
3136,13,"Farm","Spring","0.High income",4800,23,0
628,27,"Farm","Summer","0.High income",6000,700,0
1055,24,"Farm","Winter","0.Lower middle income",1300,50,0
2492,11,"Farm","Winter","0.High income",34757,10,0
2574,11,"Farm","Winter","0.High income",1650,150,0
5191,11,"Farm","Winter","1.High income",9379,30,0
1149,11,"Farm","Summer","0.High income",22000,25,0
4079,30,"Farm","Spring","0.Upper middle income",11000,0,1
165,24,"Farm","Winter","0.Lower middle income",31115,15,0
2819,7,"Farm","Spring","0.High income",7480,7,0
3252,7,"Farm","Spring","0.High income",67698,1411,0
5361,11,"Farm","Winter","0.High income",5432,50,0
1852,30,"Farm","Spring","0.Upper middle income",7200,400,0
3966,11,"Farm","Spring","1.High income",22084,12,0
1968,24,"Farm","Winter","0.Lower middle income",6636,0,1
2457,12,"Farm","Spring","1.High income",17245,10,0
844,24,"Farm","Winter","0.Lower middle income",4200,20,0
1352,11,"Farm","Winter","0.High income",4912,0,1
3982,30,"Farm","Winter","0.Upper middle income",21569,5285,0
3402,13,"Farm","Winter","0.High income",5100,0,1
3333,11,"Farm","Spring","0.High income",7560,52,0
4066,11,"Farm","Winter","0.High income",77000,30,0
5254,11,"Farm","Winter","0.High income",16214,0,1
1556,28,"Farm","Spring","0.Upper middle income",16000,400,0
4547,20,"Backyard","Winter","0.High income",63,61,0
4025,11,"Farm","Winter","0.High income",49050,100,0
4077,2,"Farm","Winter","0.High income",70000,16,0
5795,33,"Farm","Autumn","1.High income",14850,140,0
2371,11,"Farm","Spring","1.High income",11150,5,0
1956,33,"Farm","Winter","0.High income",11150,6,0
1013,7,"Farm","Spring","0.High income",13650,60,0
2596,11,"Backyard","Spring","0.High income",21,7,0
5824,11,"Farm","Spring","0.High income",158,13,0
2357,19,"Farm","Autumn","0.Upper middle income",5330,0,1
3570,27,"Backyard","Autumn","0.High income",648,8,0
4911,20,"Farm","Spring","0.High income",6950,0,1
5351,17,"Farm","Winter","1.High income",24193,2401,0
1812,11,"Farm","Spring","1.High income",12500,0,1
4580,11,"Backyard","Spring","1.High income",490,10,0
6163,13,"Backyard","Spring","0.High income",650,120,0
93,11,"Backyard","Spring","1.High income",114,83,0
925,11,"Farm","Spring","1.High income",6000,0,1
566,11,"Farm","Winter","0.High income",870,0,1
4036,11,"Farm","Spring","1.High income",27796,10,0
5092,11,"Backyard","Winter","0.High income",19,19,0
3412,7,"Farm","Winter","0.High income",4962,8,0
920,27,"Farm","Winter","0.High income",9955,6,0
1214,12,"Farm","Spring","0.High income",9800,0,1
5106,34,"Backyard","Spring","0.High income",49,10,0
4022,11,"Farm","Spring","1.High income",10512,180,0
513,11,"Farm","Spring","1.High income",3597,0,1
2418,11,"Farm","Winter","0.High income",151500,20,0
3184,24,"Farm","Summer","0.Lower middle income",2200,100,0
4704,20,"Farm","Winter","0.High income",6000,1233,0
5803,11,"Farm","Summer","0.High income",31239,713,0
5021,29,"Farm","Autumn","0.Upper middle income",11685,1400,0
2201,13,"Farm","Spring","0.High income",14000,0,1
4331,33,"Backyard","Spring","0.High income",12,0,1
4519,7,"Farm","Spring","0.High income",36897,29,0
5161,20,"Farm","Winter","1.High income",34109,174,0
3425,11,"Farm","Winter","0.High income",29824,542,0
5115,11,"Farm","Winter","0.High income",24000,20,0
5720,11,"Farm","Spring","1.High income",24000,9000,0
756,7,"Farm","Winter","0.High income",9120,20,0
5655,30,"Farm","Spring","1.Upper middle income",183123,21410,0
3892,26,"Farm","Summer","0.Lower middle income",30921,46,0
5350,13,"Farm","Winter","0.High income",10320,87,0
6177,11,"Backyard","Spring","1.High income",2500,400,0
4904,13,"Backyard","Spring","0.High income",407,222,0
3010,8,"Farm","Spring","0.High income",5470,189,0
2205,26,"Farm","Summer","0.Lower middle income",5800,20,0
4932,30,"Farm","Winter","0.Upper middle income",1890,0,1
2436,13,"Farm","Spring","0.High income",19700,10,0
581,13,"Farm","Autumn","0.High income",1000,51,0
541,14,"Farm","Autumn","1.Lower middle income",6400,0,1
3002,3,"Farm","Spring","0.Lower middle income",7723,45,0
1119,12,"Farm","Spring","0.High income",4400,48,0
5657,33,"Farm","Summer","1.High income",741,678,0
3870,33,"Farm","Spring","0.High income",33358,0,1
320,20,"Farm","Winter","0.High income",3330,85,0
5676,33,"Farm","Winter","0.High income",1854,0,1
1841,11,"Farm","Spring","0.High income",7166,100,0
3671,12,"Farm","Winter","1.High income",9017,1841,0
1945,24,"Farm","Summer","0.Lower middle income",24000,0,1
3462,11,"Farm","Winter","0.High income",3000,56,0
363,11,"Farm","Spring","1.High income",17009,4395,0
3509,11,"Farm","Spring","0.High income",19727,144,0
5458,27,"Backyard","Spring","0.High income",64,64,0
4049,11,"Farm","Spring","1.High income",48000,24,0
2146,11,"Farm","Spring","1.High income",6000,0,1
2350,11,"Farm","Winter","0.High income",2300,10,0
5806,34,"Farm","Spring","1.High income",241,11,0
1391,27,"Farm","Winter","0.High income",15000,10,0
1870,13,"Farm","Autumn","0.High income",5720,0,1
4725,5,"Farm","Spring","0.High income",2860,1000,0
820,13,"Farm","Spring","0.High income",6500,0,1
2865,3,"Farm","Spring","0.Lower middle income",100000,460,0
2178,11,"Farm","Winter","0.High income",38500,0,1
3050,12,"Farm","Winter","0.High income",10900,0,1
3483,11,"Farm","Spring","0.High income",6201,5,0
1155,11,"Farm","Summer","0.High income",6000,30,0
5248,24,"Farm","Winter","0.Lower middle income",5051,0,1
5181,11,"Farm","Winter","0.High income",38140,37,0
2341,11,"Farm","Spring","0.High income",5200,0,1
2670,12,"Backyard","Spring","0.High income",45,8,0
4334,26,"Backyard","Summer","0.Lower middle income",1000,0,1
1763,24,"Farm","Summer","0.Lower middle income",15000,20,0
1887,17,"Farm","Winter","1.High income",4230,0,1
856,26,"Farm","Spring","0.Lower middle income",11000,0,1
594,20,"Farm","Winter","0.High income",1200,0,1
2761,33,"Farm","Summer","1.High income",6979,1250,0
3553,11,"Farm","Spring","1.High income",2074,913,0
5518,7,"Farm","Spring","0.High income",181704,149,0
1730,30,"Farm","Spring","1.Upper middle income",16600,500,0
852,13,"Farm","Spring","0.High income",880,0,1
344,11,"Farm","Winter","0.High income",235,0,1
3902,13,"Farm","Winter","0.High income",14001,14001,0
4317,13,"Farm","Spring","0.High income",12300,33,0
4745,17,"Farm","Winter","0.High income",1500,180,0
2923,11,"Farm","Spring","0.High income",23615,412,0
4436,11,"Farm","Winter","0.High income",8000,5210,0
2006,17,"Farm","Autumn","1.High income",4800,10,0
1724,11,"Farm","Spring","1.High income",10000,500,0
6192,17,"Backyard","Autumn","1.High income",3500,500,0
2388,13,"Farm","Spring","0.High income",4500,0,1
4054,12,"Farm","Winter","0.High income",77000,5,0
1542,26,"Farm","Autumn","0.Lower middle income",10400,1000,0
6010,11,"Backyard","Spring","1.High income",245,235,0
2739,23,"Farm","Autumn","1.High income",32626,0,1
4440,12,"Farm","Winter","0.High income",5747,5481,0
3839,7,"Farm","Spring","0.High income",7104,7104,0
6243,35,"Backyard","Autumn","0.Lower middle income",3000,1500,0
3609,11,"Backyard","Winter","0.High income",108,57,0
2817,11,"Farm","Spring","1.High income",10100,20,0
609,13,"Farm","Spring","0.High income",6300,10,0
5517,24,"Farm","Autumn","1.Lower middle income",5000,200,0
3003,24,"Farm","Winter","0.Lower middle income",4580,4,0
3634,11,"Farm","Winter","0.High income",1053,127,0
6196,5,"Backyard","Autumn","0.High income",2000,200,0
6167,12,"Backyard","Spring","0.High income",1020,411,0
4995,11,"Farm","Winter","0.High income",9553,3,0
767,18,"Farm","Autumn","0.High income",560,40,0
5388,24,"Farm","Winter","0.Lower middle income",17467,500,0
1439,11,"Farm","Spring","1.High income",8500,200,0
1874,29,"Farm","Autumn","1.Upper middle income",8800,100,0
4027,17,"Farm","Winter","1.High income",15904,53,0
5194,15,"Farm","Winter","1.Lower middle income",21705,50,0
1141,7,"Farm","Spring","0.High income",8800,40,0
339,11,"Farm","Winter","0.High income",27770,4046,0
703,11,"Farm","Spring","1.High income",13500,100,0
3725,24,"Farm","Summer","0.Lower middle income",120180,800,0
3348,13,"Farm","Winter","0.High income",10000,0,1
6097,18,"Backyard","Winter","1.High income",260,10,0
2788,27,"Farm","Winter","1.High income",141,47,0
1755,20,"Farm","Winter","0.High income",4400,200,0
2408,27,"Farm","Winter","0.High income",2900,40,0
4233,11,"Farm","Spring","1.High income",14400,0,1
5773,27,"Farm","Winter","0.High income",34800,15,0
5914,17,"Farm","Winter","0.High income",37000,90,0
3288,11,"Farm","Spring","1.High income",11000,31,0
155,23,"Farm","Spring","0.High income",810,675,0
2462,11,"Farm","Spring","0.High income",4200,0,1
1416,30,"Farm","Spring","1.Upper middle income",26100,300,0
4103,11,"Farm","Spring","0.High income",9200,3,0
502,30,"Backyard","Winter","0.Upper middle income",22,10,0
3539,2,"Farm","Winter","0.High income",3138,0,1
3281,11,"Farm","Spring","1.High income",199,22,0
4606,11,"Farm","Spring","1.High income",6200,407,0
2736,13,"Farm","Spring","0.High income",16457,100,0
2235,12,"Farm","Autumn","0.High income",24000,319,0
2216,2,"Farm","Winter","0.High income",27000,0,1
2848,11,"Farm","Spring","1.High income",9582,15,0
4772,29,"Farm","Autumn","0.Upper middle income",4100,150,0
5686,33,"Farm","Autumn","1.High income",133750,18000,0
5896,11,"Farm","Winter","0.High income",15023,21,0
413,33,"Farm","Winter","0.High income",3130,2185,0
5251,13,"Farm","Spring","0.High income",77299,0,1
892,30,"Farm","Winter","0.Upper middle income",8000,0,1
5401,11,"Farm","Winter","1.High income",127,14,0
1315,26,"Farm","Winter","0.Lower middle income",11000,0,1
1776,15,"Farm","Winter","0.Lower middle income",25500,0,1
1963,29,"Farm","Autumn","0.Upper middle income",4150,0,1
5669,29,"Farm","Autumn","0.Upper middle income",2714,0,1
5301,18,"Farm","Winter","0.High income",20940,128,0
839,33,"Farm","Autumn","0.High income",28000,250,0
3444,13,"Farm","Autumn","0.High income",2591,225,0
3153,12,"Farm","Winter","0.High income",4100,380,0
1982,12,"Farm","Winter","0.High income",22600,0,1
4456,11,"Farm","Winter","0.High income",105059,810,0
2425,11,"Farm","Summer","0.High income",12000,20,0
4967,33,"Farm","Winter","0.High income",17388,2000,0
5217,1,"Farm","Spring","0.Upper middle income",46035,535,0
866,11,"Farm","Spring","1.High income",16800,0,1
5438,11,"Backyard","Summer","0.High income",40,40,0
2856,13,"Farm","Spring","0.High income",13220,30,0
6035,11,"Farm","Spring","1.High income",26625,152,0
3164,18,"Farm","Winter","1.High income",8000,0,1
3974,10,"Farm","Winter","0.Upper middle income",19569,9,0
2020,11,"Farm","Spring","0.High income",6070,10,0
4133,11,"Farm","Winter","0.High income",32900,64,0
5977,30,"Farm","Spring","1.Upper middle income",75819,13976,0
593,35,"Farm","Winter","1.Lower middle income",17790,300,0
236,21,"Farm","Winter","0.Upper middle income",15399,2055,0
5510,11,"Farm","Spring","0.High income",94,53,0
2458,33,"Farm","Autumn","1.High income",4990,10,0
709,13,"Farm","Spring","0.High income",8000,50,0
298,5,"Farm","Spring","0.High income",2344,899,0
6140,11,"Backyard","Spring","0.High income",1240,220,0
3957,13,"Farm","Spring","0.High income",31837,125,0
3920,11,"Farm","Winter","0.High income",33715,94,0
5534,11,"Farm","Winter","0.High income",4500,20,0
3248,11,"Farm","Spring","1.High income",7140,42,0
2911,11,"Farm","Winter","1.High income",15000,300,0
2751,30,"Farm","Autumn","0.Upper middle income",18678,25,0
1125,12,"Farm","Summer","0.High income",2123,51,0
6057,33,"Farm","Winter","0.High income",51000,24,0
1332,5,"Farm","Autumn","1.High income",32000,200,0
2869,13,"Farm","Spring","0.High income",26386,528,0
1435,7,"Farm","Spring","0.High income",2200,0,1
2222,11,"Farm","Winter","0.High income",33212,949,0
2038,11,"Farm","Spring","1.High income",7850,1,0
1762,18,"Farm","Winter","0.High income",16200,200,0
2362,35,"Farm","Spring","0.Lower middle income",8600,50,0
5287,7,"Farm","Winter","0.High income",6652,60,0
1757,11,"Farm","Spring","1.High income",4000,0,1
3422,11,"Farm","Autumn","0.High income",30481,579,0
4697,11,"Farm","Winter","0.High income",3000,2500,0
2840,11,"Farm","Spring","1.High income",18663,23,0
1514,11,"Farm","Spring","0.High income",3900,200,0
4204,11,"Farm","Winter","0.High income",8000,0,1
1537,17,"Farm","Winter","0.High income",12500,200,0
1083,11,"Farm","Spring","0.High income",2200,0,1
997,27,"Farm","Spring","0.High income",8996,0,1
3255,18,"Farm","Winter","1.High income",21700,160,0
4121,27,"Farm","Winter","0.High income",100,1,0
5786,13,"Farm","Winter","1.High income",4680,158,0
1130,35,"Farm","Spring","0.Lower middle income",1693,0,1
3060,17,"Farm","Spring","0.High income",114226,2177,0
5369,27,"Farm","Winter","0.High income",11817,53,0
5651,11,"Farm","Spring","0.High income",41000,2400,0
4074,17,"Farm","Winter","1.High income",67000,5,0
559,24,"Farm","Summer","0.Lower middle income",7500,0,1
4694,11,"Farm","Winter","0.High income",5000,2800,0
2242,11,"Farm","Spring","0.High income",5300,5,0
3124,11,"Farm","Spring","1.High income",106000,80,0
2145,26,"Farm","Spring","0.Lower middle income",17000,100,0
3310,18,"Farm","Winter","1.High income",8700,20,0
1974,32,"Farm","Spring","0.High income",1500,20,0
5114,18,"Farm","Autumn","0.High income",13186,1550,0
2289,11,"Farm","Spring","0.High income",21410,10,0
2714,11,"Farm","Winter","0.High income",13981,13,0
3006,12,"Farm","Autumn","1.High income",850,0,1
16,26,"Farm","Autumn","0.Lower middle income",38978,401,0
2415,12,"Farm","Spring","0.High income",8100,0,1
1056,13,"Farm","Spring","0.High income",800,0,1
4640,33,"Farm","Autumn","0.High income",2507,325,0
4933,8,"Farm","Spring","0.High income",102,0,1
4059,17,"Farm","Winter","1.High income",116000,0,1
2378,11,"Farm","Winter","1.High income",15400,10,0
1655,11,"Farm","Spring","0.High income",6500,500,0
3215,20,"Farm","Winter","1.High income",14500,230,0
5698,13,"Farm","Spring","0.High income",6000,6000,0
3628,30,"Farm","Spring","1.Upper middle income",6917,630,0
4668,11,"Farm","Winter","0.High income",9500,5451,0
6016,13,"Backyard","Winter","0.High income",50,17,0
4002,27,"Farm","Winter","0.High income",51744,5,0
5459,5,"Backyard","Spring","1.High income",107,8,0
942,12,"Farm","Autumn","1.High income",7700,3,0
38,24,"Farm","Winter","0.Lower middle income",31500,19800,0
2099,11,"Farm","Spring","1.High income",6000,40,0
5618,33,"Farm","Autumn","0.High income",88079,23,0
928,33,"Farm","Spring","0.High income",3200,20,0
21,12,"Farm","Spring","0.High income",21153,803,0
414,7,"Farm","Winter","0.High income",14441,2780,0
4509,11,"Farm","Spring","1.High income",77821,20,0
3643,11,"Farm","Winter","0.High income",42625,135,0
2429,24,"Farm","Spring","1.Lower middle income",300,0,1
3841,13,"Farm","Spring","0.High income",17062,17062,0
4980,4,"Farm","Winter","1.Upper middle income",30210,20,0
5108,13,"Backyard","Spring","0.High income",184,116,0
885,27,"Farm","Winter","0.High income",11100,100,0
3773,13,"Farm","Spring","0.High income",14900,100,0
2018,35,"Farm","Winter","0.Lower middle income",2000,14,0
616,11,"Farm","Winter","0.High income",8000,500,0
4615,27,"Farm","Winter","0.High income",500,350,0
2486,11,"Farm","Spring","1.High income",6000,50,0
